"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","HLY-DEWP-10PCTL","HLY-DEWP-90PCTL","HLY-DEWP-NORMAL","HLY-HIDX-NORMAL","HLY-TEMP-10PCTL","HLY-TEMP-90PCTL","HLY-TEMP-NORMAL","HLY-WCHL-NORMAL"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-15T21:00:00","24.1","55.0","38.0","50.9","37.0","64.9","50.9","48.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-15T22:00:00","23.0","54.0","38.0","49.7","36.0","64.0","49.7","46.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-15T23:00:00","23.0","55.0","38.0","48.9","36.0","63.0","48.9","45.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T00:00:00","21.9","55.0","37.8","47.9","35.1","61.0","47.9","44.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T01:00:00","21.9","54.0","37.6","47.1","34.0","60.1","47.1","43.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T02:00:00","21.9","55.0","37.6","46.3","33.1","59.0","46.3","42.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T03:00:00","21.9","55.0","37.4","45.5","32.0","59.0","45.5","41.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T04:00:00","21.9","55.0","37.4","44.8","32.0","59.0","44.8","40.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T05:00:00","21.9","54.0","37.2","44.1","30.9","57.9","44.1","40.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T06:00:00","21.9","54.0","37.1","43.6","30.9","57.9","43.6","39.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T07:00:00","21.9","54.0","36.9","43.2","30.0","57.9","43.2","38.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T08:00:00","21.9","54.0","37.4","43.9","32.0","57.2","43.9","39.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T09:00:00","23.0","54.0","37.9","46.8","34.0","60.1","46.8","42.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T10:00:00","21.9","54.0","37.9","49.9","35.1","64.0","49.9","46.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T11:00:00","21.9","55.0","37.9","52.7","37.0","66.9","52.7","50.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T12:00:00","21.0","54.0","37.7","55.1","37.9","70.0","55.1","52.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T13:00:00","21.9","54.0","37.8","56.9","39.9","72.0","56.9","55.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T14:00:00","21.9","54.0","37.7","58.3","41.0","73.9","58.3","56.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T15:00:00","21.0","55.0","37.5","59.2","42.1","73.9","59.1","57.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T16:00:00","21.0","54.9","37.4","59.4","42.1","73.9","59.4","57.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T17:00:00","21.0","55.0","37.4","58.8","41.0","73.9","58.8","57.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T18:00:00","21.0","54.3","37.4","56.7","41.0","71.1","56.7","54.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T19:00:00","21.9","55.0","37.7","53.9","39.9","68.0","53.9","51.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T20:00:00","23.0","54.1","37.8","52.4","37.9","66.9","52.4","50.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T21:00:00","24.1","54.0","37.9","51.1","37.0","64.9","51.1","48.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T22:00:00","23.0","54.0","37.9","49.9","36.0","64.0","49.9","47.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-16T23:00:00","23.0","54.7","38.0","49.1","36.0","63.0","49.1","46.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T00:00:00","21.9","55.0","37.8","48.1","35.1","61.0","48.1","44.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T01:00:00","21.9","54.0","37.5","47.2","34.0","60.1","47.2","44.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T02:00:00","21.9","55.0","37.6","46.4","33.1","60.1","46.4","43.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T03:00:00","21.9","55.0","37.5","45.8","32.0","59.0","45.8","42.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T04:00:00","21.9","55.0","37.4","45.1","32.0","59.0","45.1","41.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T05:00:00","21.9","54.0","37.3","44.4","30.9","57.9","44.4","40.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T06:00:00","21.9","54.0","37.2","43.9","30.9","57.9","43.9","39.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T07:00:00","21.9","54.0","37.0","43.5","30.0","57.9","43.5","39.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T08:00:00","21.9","54.0","37.5","44.2","32.0","57.9","44.2","40.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T09:00:00","23.0","54.0","38.0","47.2","34.0","60.1","47.2","43.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T10:00:00","21.9","55.0","38.0","50.3","36.0","64.9","50.3","47.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T11:00:00","21.9","55.0","37.9","53.2","37.9","68.0","53.2","50.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T12:00:00","21.9","55.0","37.8","55.6","39.0","71.1","55.6","53.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T13:00:00","21.9","54.0","37.8","57.4","41.0","72.0","57.4","55.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T14:00:00","21.9","54.0","37.7","58.8","42.1","73.9","58.8","57.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T15:00:00","21.0","55.0","37.6","59.6","42.1","75.0","59.6","58.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T16:00:00","21.9","55.0","37.5","59.8","42.1","75.0","59.8","58.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T17:00:00","21.0","55.0","37.4","59.2","42.1","73.9","59.2","57.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T18:00:00","21.9","54.0","37.4","57.2","41.0","71.1","57.2","55.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T19:00:00","21.9","54.7","37.7","54.3","39.9","68.0","54.3","52.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T20:00:00","23.0","55.0","37.8","52.8","39.0","66.9","52.8","50.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T21:00:00","24.1","54.0","37.9","51.5","37.9","64.9","51.5","49.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T22:00:00","24.1","54.0","38.0","50.3","37.0","64.0","50.3","47.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-17T23:00:00","23.0","54.7","38.0","49.4","36.0","63.0","49.4","46.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T00:00:00","23.0","54.0","37.8","48.4","35.1","62.1","48.4","45.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T01:00:00","23.0","53.1","37.6","47.5","34.0","61.0","47.5","44.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T02:00:00","23.0","54.0","37.6","46.7","34.0","60.1","46.7","43.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T03:00:00","21.9","54.0","37.5","46.0","33.1","60.1","46.0","42.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T04:00:00","21.9","55.0","37.5","45.3","32.0","59.0","45.3","41.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T05:00:00","21.9","54.0","37.4","44.6","32.0","57.9","44.6","40.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T06:00:00","23.0","54.0","37.3","44.1","30.9","57.9","44.1","40.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T07:00:00","21.9","54.0","37.1","43.7","30.9","57.9","43.7","39.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T08:00:00","23.0","55.0","37.7","44.5","32.0","57.9","44.5","40.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T09:00:00","23.0","55.0","38.2","47.5","34.0","61.0","47.5","43.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T10:00:00","23.0","55.0","38.2","50.7","37.0","64.9","50.7","47.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T11:00:00","21.9","55.0","38.1","53.5","39.0","68.0","53.5","51.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T12:00:00","21.9","55.0","38.0","56.0","39.9","71.1","56.0","54.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T13:00:00","21.9","54.0","38.0","57.8","41.0","73.0","57.8","56.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T14:00:00","21.9","54.0","38.0","59.2","42.1","73.9","59.2","57.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T15:00:00","21.0","55.0","37.8","60.0","43.0","75.0","60.0","58.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T16:00:00","21.0","55.0","37.6","60.2","43.0","75.0","60.2","58.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T17:00:00","21.9","55.0","37.6","59.6","43.0","73.9","59.6","58.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T18:00:00","21.9","55.0","37.7","57.6","42.1","72.0","57.6","55.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T19:00:00","21.9","55.0","38.0","54.7","41.0","69.1","54.7","52.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T20:00:00","23.0","55.0","38.1","53.2","39.9","66.9","53.2","51.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T21:00:00","24.1","55.0","38.1","51.9","39.0","64.9","51.9","49.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T22:00:00","24.1","55.0","38.3","50.7","37.9","64.0","50.7","48.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-18T23:00:00","23.0","55.0","38.4","49.8","37.0","63.0","49.8","47.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T00:00:00","23.0","55.0","38.2","48.7","36.0","62.1","48.7","45.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T01:00:00","23.0","54.0","38.0","47.8","35.1","61.0","47.8","44.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T02:00:00","24.1","54.0","38.1","47.0","34.0","60.1","47.0","43.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T03:00:00","24.1","55.0","38.0","46.3","33.1","60.1","46.3","42.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T04:00:00","24.1","55.0","38.0","45.6","32.0","59.0","45.6","41.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T05:00:00","23.0","54.0","37.8","45.0","32.0","59.0","45.0","41.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T06:00:00","23.0","54.0","37.7","44.5","32.0","57.9","44.5","40.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T07:00:00","23.0","54.0","37.5","44.0","30.9","57.9","44.0","39.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T08:00:00","24.1","55.0","38.1","45.0","32.0","57.9","45.0","41.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T09:00:00","24.1","55.0","38.7","48.0","35.1","61.0","48.0","44.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T10:00:00","23.0","55.0","38.6","51.2","37.0","64.9","51.2","48.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T11:00:00","23.0","55.0","38.6","54.0","39.0","68.0","54.0","51.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T12:00:00","23.0","55.0","38.5","56.5","39.9","71.1","56.5","54.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T13:00:00","21.9","55.0","38.4","58.3","41.0","73.0","58.3","56.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T14:00:00","21.9","55.0","38.4","59.6","42.1","75.0","59.6","58.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T15:00:00","21.9","55.0","38.1","60.4","43.0","75.0","60.4","59.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T16:00:00","21.9","55.0","38.0","60.6","43.0","75.9","60.6","59.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T17:00:00","21.9","55.0","38.0","60.0","43.0","73.9","60.0","58.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T18:00:00","21.9","55.0","38.1","58.0","42.1","72.0","58.0","56.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T19:00:00","23.0","55.0","38.4","55.1","41.0","69.1","55.1","53.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T20:00:00","24.1","55.9","38.5","53.6","39.9","66.9","53.6","51.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T21:00:00","24.1","55.9","38.6","52.3","39.9","66.0","52.3","50.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T22:00:00","24.1","55.9","38.7","51.1","37.9","64.4","51.1","48.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-19T23:00:00","24.1","55.9","38.7","50.2","37.0","63.0","50.2","47.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T00:00:00","24.1","55.9","38.6","49.1","36.0","62.1","49.1","46.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T01:00:00","24.1","55.0","38.4","48.2","35.1","62.1","48.2","45.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T02:00:00","25.0","55.0","38.4","47.4","34.0","62.1","47.4","44.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T03:00:00","24.1","55.0","38.4","46.8","34.0","61.0","46.8","43.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T04:00:00","24.1","55.0","38.4","46.0","33.1","60.1","46.0","42.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T05:00:00","24.1","55.0","38.2","45.4","32.0","59.0","45.4","41.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T06:00:00","24.1","55.0","38.1","44.9","32.0","59.0","44.9","41.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T07:00:00","24.1","55.0","37.9","44.4","32.0","57.9","44.4","40.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T08:00:00","24.1","55.9","38.5","45.4","32.0","57.9","45.4","41.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T09:00:00","24.1","55.0","39.0","48.4","36.0","62.1","48.4","45.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T10:00:00","24.1","55.9","39.0","51.6","37.9","64.9","51.6","48.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T11:00:00","24.1","55.9","38.9","54.3","39.0","68.0","54.3","52.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T12:00:00","24.1","55.9","38.8","56.8","39.9","71.1","56.8","55.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T13:00:00","24.1","55.0","38.7","58.6","41.0","73.0","58.6","57.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T14:00:00","23.0","55.0","38.6","59.9","42.1","75.0","59.9","58.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T15:00:00","23.0","55.0","38.4","60.7","44.1","75.0","60.7","59.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T16:00:00","23.0","55.0","38.2","60.9","44.1","75.9","60.9","59.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T17:00:00","24.1","55.0","38.2","60.3","44.1","75.0","60.3","58.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T18:00:00","23.0","55.0","38.3","58.4","43.0","72.0","58.4","56.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T19:00:00","24.1","55.0","38.6","55.4","41.0","69.1","55.4","53.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T20:00:00","25.0","55.9","38.7","53.8","41.0","66.9","53.8","51.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T21:00:00","25.0","55.9","38.7","52.5","39.9","66.0","52.5","50.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T22:00:00","25.0","55.9","38.8","51.3","39.0","64.0","51.3","48.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-20T23:00:00","25.0","55.9","38.9","50.4","37.9","63.0","50.4","47.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T00:00:00","25.0","55.0","38.7","49.4","36.0","63.0","49.4","46.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T01:00:00","25.0","55.0","38.5","48.4","36.0","62.1","48.4","45.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T02:00:00","25.0","55.0","38.5","47.6","35.1","61.0","47.6","44.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T03:00:00","25.0","55.0","38.4","46.9","34.0","61.0","46.9","43.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T04:00:00","25.0","55.0","38.4","46.2","34.0","60.1","46.2","42.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T05:00:00","24.1","55.0","38.3","45.6","33.1","59.0","45.6","41.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T06:00:00","25.0","55.0","38.2","45.1","32.0","59.0","45.1","41.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T07:00:00","24.1","55.0","37.9","44.6","32.0","57.9","44.6","40.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T08:00:00","24.1","55.9","38.6","45.6","33.1","57.9","45.6","41.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T09:00:00","24.1","55.0","39.0","48.6","36.0","62.1","48.6","45.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T10:00:00","24.1","55.9","39.0","51.7","37.9","64.9","51.7","48.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T11:00:00","24.1","55.9","39.0","54.4","39.0","68.0","54.4","52.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T12:00:00","24.1","55.0","38.9","56.8","41.0","71.1","56.8","55.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T13:00:00","23.0","55.0","38.8","58.6","42.1","73.0","58.6","56.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T14:00:00","23.0","55.0","38.7","59.9","43.0","75.0","59.9","58.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T15:00:00","23.0","55.0","38.5","60.7","44.1","75.9","60.7","59.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T16:00:00","23.0","55.0","38.3","60.9","44.1","75.9","60.9","59.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T17:00:00","23.0","55.0","38.4","60.3","44.1","75.0","60.3","58.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T18:00:00","23.0","55.0","38.4","58.4","43.0","73.0","58.4","56.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T19:00:00","24.1","55.9","38.7","55.5","41.0","69.1","55.5","53.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T20:00:00","24.1","55.9","38.8","53.9","41.0","66.9","53.9","52.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T21:00:00","25.0","55.9","38.8","52.6","39.9","66.0","52.6","50.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T22:00:00","25.0","55.0","38.9","51.4","39.0","64.9","51.4","49.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-21T23:00:00","25.0","55.9","39.0","50.5","37.9","64.0","50.5","47.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","02-22T00:00:00","25.0","55.9","38.8","49.5","37.0","63.0","49.5","46.6"
